URL,Size(kB),No of Outlinks,Content Type
https://www.nytimes.com/2021/09/08/books/review-humane-united-states-abandoned-peace-reinvented-war-samuel-moyn.html,344,58,text/html
https://www.nytimes.com/2021/09/17/books/review/brian-selznick-kaleidoscope.html,333,55,text/html
https://www.nytimes.com/interactive/2020/09/01/books/what-to-read-promo.html,71,12,text/html
https://www.nytimes.com/section/books/review,572,104,text/html
https://www.nytimes.com/2021/09/17/books/review/afghanistan-a-double-bind-and-other-letters-to-the-editor.html,286,51,text/html
https://www.nytimes.com/2021/09/18/books/review/generation-occupy-michael-levitin.html,317,52,text/html
https://www.nytimes.com/interactive/2021/09/17/books/bookmobile-history.html,219,45,text/html
https://www.nytimes.com/column/by-the-book,261,56,text/html
https://www.nytimes.com/books/best-sellers/,561,387,text/html
https://www.nytimes.com/newsletters/signup/BK,89,36,text/html
https://www.nytimes.com/by/jennifer-szalai,283,53,text/html
https://www.nytimes.com/column/book-review-podcast,269,59,text/html
https://www.nytimes.com/2021/09/07/books/review-oracle-of-night-science-dreams-sidarta-ribeiro.html,363,55,text/html
https://www.nytimes.com/interactive/2020/12/16/books/review/best-sellers-promo-for-front-copy2.html,71,12,text/html
https://www.nytimes.com/2021/09/13/books/review-contrarian-peter-thiel-silicon-valley-max-chafkin.html,341,56,text/html
https://www.nytimes.com/2021/09/17/books/national-book-awards-2021-longlist.html,549,107,text/html
https://www.nytimes.com/interactive/2021/books/new-books-international.html,387,191,text/html
https://www.nytimes.com/2021/09/16/books/new-fiction-books-fall-2021.html,519,79,text/html
https://www.nytimes.com/ca/section/books,578,109,text/html
https://www.nytimes.com/interactive/2021/09/17/arts/weekend-events.html,215,49,text/html
https://www.nytimes.com/2021/09/17/nyregion/Noah-Syndergaard-Mets.html,308,43,text/html
https://www.nytimes.com/column/crime,260,56,text/html
https://www.nytimes.com/2021/09/17/books/review/new-paperbacks.html,324,52,text/html
https://www.nytimes.com/by/dwight-garner,286,54,text/html
https://www.nytimes.com/2021/09/17/arts/new-york-public-library-picture-collection.html,262,41,text/html
https://www.nytimes.com/2021/09/19/books/review/the-book-of-form-and-emptiness-ruth-ozeki.html,309,54,text/html
https://www.nytimes.com/2021/09/17/books/review-peril-bob-woodward-robert-costa-trump-biden.html,419,63,text/html
https://www.nytimes.com/column/books-of-the-times,370,55,text/html
https://www.nytimes.com/column/childrens-books,496,79,text/html
https://www.nytimes.com/2021/09/17/at-home/newsletter.html,400,73,text/html
https://www.nytimes.com/2021/09/17/books/review/reflections-of-a-nonpolitical-man-thomas-mann.html,339,48,text/html
https://www.nytimes.com/column/bookends,246,56,text/html
https://www.nytimes.com/2021/09/20/books/review-morning-star-karl-ove-knausgaard.html,361,56,text/html
https://www.nytimes.com/international/section/books,578,109,text/html
https://www.nytimes.com/2021/09/15/books/review-bewilderment-richard-powers.html,371,58,text/html
https://www.nytimes.com/article/the-new-york-times-book-review-back-issues.html,1024,1314,text/html
https://www.nytimes.com/2021/09/10/books/colson-whitehead-harlem-shuffle.html,343,54,text/html
https://www.nytimes.com/2020/07/20/dining/danny-meyer-no-tips.html,389,62,text/html
https://www.nytimes.com/2012/11/28/dining/reviews/restaurant-review-dirt-candy-in-the-east-village.html,312,48,text/html
https://www.nytimes.com/2021/09/17/nyregion/carmines-nyc-hostess-attacked.html,415,51,text/html
https://www.nytimes.com/interactive/2021/us/utah-covid-cases.html,1024,199,text/html
https://www.nytimes.com/by/keith-collins,595,54,text/html
https://www.nytimes.com/by/richard-a-oppel-jr,488,52,text/html
https://www.nytimes.com/by/aliza-aufrichtig,548,52,text/html
https://www.nytimes.com/interactive/2021/world/germany-covid-cases.html,613,205,text/html
https://www.nytimes.com/by/matthew-goldstein,446,55,text/html
https://www.nytimes.com/interactive/2020/08/05/well/covid-19-symptoms.html,322,67,text/html
https://www.nytimes.com/interactive/2020/us/coronavirus-nursing-homes.html,508,137,text/html
https://www.nytimes.com/interactive/2021/us/north-dakota-covid-cases.html,1024,199,text/html
https://www.nytimes.com/interactive/2021/us/massachusetts-covid-cases.html,1024,199,text/html
https://www.nytimes.com/by/rachel-shorey,519,54,text/html
https://www.nytimes.com/interactive/2021/us/barnwell-south-carolina-covid-cases.html,1024,181,text/html
https://www.nytimes.com/by/anjali-singhvi,455,55,text/html
https://www.nytimes.com/interactive/2021/us/maine-covid-cases.html,1024,199,text/html
https://www.nytimes.com/section/technology/personaltech,710,109,text/html
https://www.nytimes.com/es/2021/08/30/espanol/guia-nuevo-telefono-apple-samsung.html,402,60,text/html
https://www.nytimes.com/section/business/smallbusiness,479,67,text/html
https://www.nytimes.com/2021/09/17/world/europe/russia-navalny-app-election.html,447,61,text/html
https://www.nytimes.com/section/your-money,350,68,text/html
https://www.nytimes.com/2021/09/20/style/okcupid-abortion-rights-badge.html,293,52,text/html
https://www.nytimes.com/article/move-fast-and-vape-things.html,348,41,text/html
https://www.nytimes.com/section/business/economy,607,65,text/html
https://www.nytimes.com/2021/09/09/technology/facebook-wayfarer-stories-smart-glasses.html,446,57,text/html
https://www.nytimes.com/section/markets-overview,116,42,text/html
https://www.nytimes.com/2021/09/16/technology/digital-privacy.html,456,62,text/html
https://www.nytimes.com/2021/09/01/technology/personaltech/smartphones-camera-tips.html,431,65,text/html
https://www.nytimes.com/section/business/dealbook,823,105,text/html
https://www.nytimes.com/2021/09/15/technology/smartphones-iphone-android.html,360,56,text/html
https://www.nytimes.com/2021/09/16/technology/personaltech/internet-privacy-chrome-safari.html,453,49,text/html
https://www.nytimes.com/section/business/media,683,65,text/html
https://www.nytimes.com/2021/09/16/technology/snowden-spying-big-tech.html,446,77,text/html
https://www.nytimes.com/2021/09/18/world/middleeast/iran-nuclear-fakhrizadeh-assassination-israel.html,869,56,text/html
https://www.nytimes.com/2021/09/15/science/spacex-inspiration4-orbit.html,493,54,text/html
https://www.nytimes.com/2021/09/15/world/americas/brazil-bolsonaro-social-media-ban.html,342,47,text/html
https://www.nytimes.com/interactive/2021/09/03/climate/bitcoin-carbon-footprint-electricity.html,652,62,text/html
https://www.nytimes.com/2021/09/11/science/volcanic-bombs-surtsey.html,391,48,text/html
https://www.nytimes.com/2021/09/18/science/inspiration4-landing-safety.html,283,51,text/html
https://www.nytimes.com/2021/09/18/science/egress-health-check-spacex.html,273,48,text/html
https://www.nytimes.com/2021/09/20/science/covid-booster-FDA.html,365,70,text/html
https://www.nytimes.com/2021/09/09/science/butterflies-eating-caterpillars.html,386,41,text/html
https://www.nytimes.com/2021/09/15/health/covid-booster-shot-data.html,509,73,text/html
https://www.nytimes.com/2021/09/08/science/cambrian-fossil-radiodont.html,388,46,text/html
https://www.nytimes.com/newsletters/signup/SC,89,36,text/html
https://www.nytimes.com/2021/09/19/climate/manchin-climate-biden.html,465,53,text/html
https://www.nytimes.com/column/trilobites,306,55,text/html
https://www.nytimes.com/2021/09/13/science/colossal-woolly-mammoth-DNA.html,441,52,text/html
https://www.nytimes.com/section/climate,611,85,text/html
https://www.nytimes.com/2021/09/18/health/covid-antibody-regeneron.html,464,64,text/html
https://www.nytimes.com/2021/09/16/science/inspiration4-medical-research.html,420,48,text/html
https://www.nytimes.com/2021/09/01/science/spotted-skunks-species.html,373,43,text/html
https://www.nytimes.com/2015/03/08/opinion/sunday/the-cost-of-paying-attention.html,259,42,text/html
https://www.nytimes.com/ca/section/arts,664,92,text/html
https://www.nytimes.com/2021/09/19/arts/television/mare-of-easttown-julianne-nicholson-afghanistan.html,288,54,text/html
https://www.nytimes.com/section/arts/television,696,95,text/html
https://www.nytimes.com/2021/09/20/arts/television/whats-on-tv-this-week-the-big-leap-and-the-wonder-years.html,357,54,text/html
https://www.nytimes.com/2021/09/20/arts/music/ron-miles-village-vanguard-review.html,361,52,text/html
https://www.nytimes.com/section/movies,707,95,text/html
https://www.nytimes.com/section/theater,655,98,text/html
https://www.nytimes.com/spotlight/pop-culture,582,80,text/html
https://www.nytimes.com/section/arts/music,557,92,text/html
https://www.nytimes.com/international/section/arts,664,92,text/html
https://www.nytimes.com/section/arts/dance,509,82,text/html
https://www.nytimes.com/2021/09/19/theater/london-theater-covid.html,442,53,text/html
https://www.nytimes.com/2021/09/19/arts/television/michaela-coel-emmy-award.html,287,55,text/html
https://www.nytimes.com/2021/09/19/arts/television/2021-emmys.html,445,57,text/html
https://www.nytimes.com/2021/09/19/arts/television/billions-recap-season-5-episode-10.html,347,42,text/html
https://www.nytimes.com/section/arts/design,516,84,text/html
https://www.nytimes.com/interactive/2021/09/20/arts/music/pop-recommendations-sam-hunt.html,204,40,text/html
https://www.nytimes.com/es/section/cultura,764,90,text/html
https://www.nytimes.com/news-event/awards-season,792,88,text/html
https://www.nytimes.com/2021/09/20/movies/dear-evan-hansen-actors-sing.html,347,55,text/html
https://www.nytimes.com/spotlight/what-to-watch,743,110,text/html
https://www.nytimes.com/2021/09/20/arts/music/the-wrens-aeon-station.html,388,44,text/html
https://www.nytimes.com/2021/09/20/arts/music/drake-kacey-musgraves-billboard.html,284,48,text/html
https://www.nytimes.com/2021/09/19/arts/television/emmys-2021-review.html,338,48,text/html
https://www.nytimes.com/2021/09/20/arts/television/the-wonder-years-ordinary-joe.html,380,43,text/html
https://www.nytimes.com/2021/09/19/arts/television/emmy-winners-list.html,458,59,text/html
https://www.nytimes.com/2021/09/19/arts/dance/jojo-siwa-dancing-with-the-stars.html,392,52,text/html
https://www.nytimes.com/column/wordplay,385,80,text/html
https://www.nytimes.com/subscription/games/gift,18,11,text/html
https://www.nytimes.com/crosswords/apps,434,40,text/html
https://www.nytimes.com/subscription/games?campaignId=9W9LL,23,13,text/html
https://www.nytimes.com/games-assets/v2/metadata/lb-apple-touch-icon.png?v=v7.26.1,4,0,image/png
https://www.nytimes.com/puzzles/submissions/crossword,58,44,text/html
https://www.nytimes.com/guides/crosswords/how-to-solve-a-crossword-puzzle,310,48,text/html
https://www.nytimes.com/puzzles/stats,55,38,text/html
https://www.nytimes.com/privacy/california-notice,95,27,text/html
https://www.nytimes.com/games-assets/v2/metadata/lb-safari-pinned-tab.svg?v=v7.26.1,6,0,image/svg+xml
https://www.nytimes.com/crosswords/game/mini,460,38,text/html
https://www.nytimes.com/puzzles/sudoku,52,39,text/html
https://www.nytimes.com/subscription/games?campaignId=4QHQ8,23,13,text/html
https://www.nytimes.com/sitemap/1934/,89,45,text/html
https://www.nytimes.com/sitemap/1922/,89,45,text/html
https://www.nytimes.com/sitemap/1910/,89,45,text/html
https://www.nytimes.com/sitemap/1958/,89,45,text/html
https://www.nytimes.com/sitemap/1893/,89,45,text/html
https://www.nytimes.com/sitemap/1881/,89,45,text/html
https://www.nytimes.com/sitemap/1990/,89,45,text/html
https://www.nytimes.com/sitemap/2021/,88,42,text/html
https://www.nytimes.com/sitemap/2004/,89,45,text/html
https://www.nytimes.com/wirecutter/kitchen-dining/coffee/,191,251,text/html
https://www.nytimes.com/wirecutter/cars/,148,228,text/html
https://www.nytimes.com/wirecutter/sleep/sleep-gear/,204,251,text/html
https://www.nytimes.com/wirecutter/baby-kid/,226,255,text/html
https://www.nytimes.com/wirecutter/travel/gear-travel/,177,249,text/html
https://www.nytimes.com/wirecutter/adult/,109,196,text/html
https://www.nytimes.com/subscription/privacy-policy,5,7,text/html
https://www.nytimes.com/wirecutter/reviews/where-to-buy-n95-kn95-masks-online/,462,314,text/html
https://www.nytimes.com/wirecutter/style/,153,213,text/html
https://www.nytimes.com/wirecutter/hobby-crafts/music/,114,196,text/html
https://www.nytimes.com/wirecutter/kitchen-dining/tools-kitchen-dining/,223,272,text/html
https://www.nytimes.com/interactive/2021/us/campbell-tennessee-covid-cases.html,1024,180,text/html
https://www.nytimes.com/interactive/2021/us/van-buren-tennessee-covid-cases.html,1024,177,text/html
https://www.nytimes.com/interactive/2021/us/monroe-tennessee-covid-cases.html,1024,181,text/html
https://www.nytimes.com/interactive/2021/us/rhea-tennessee-covid-cases.html,1024,177,text/html
https://www.nytimes.com/interactive/2021/us/bledsoe-tennessee-covid-cases.html,1024,177,text/html
https://www.nytimes.com/interactive/2021/us/sequatchie-tennessee-covid-cases.html,1024,178,text/html
https://www.nytimes.com/2021/03/31/health/pfizer-biontech-vaccine-adolescents.html,433,70,text/html
https://www.nytimes.com/2021/04/13/health/blood-clots-johnson-vaccine.html?action=click&module=Top%20Stories&pgtype=Homepage,541,75,text/html
https://www.nytimes.com/2020/12/05/health/covid-natural-immunity.html,461,78,text/html
https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-blood-clots-fda-cdc.html,804,80,text/html
https://www.nytimes.com/interactive/2021/04/17/us/vaccine-hesitancy-politics.html,745,52,text/html
https://www.nytimes.com/2021/08/12/us/covid-vaccine-booster-pfizer-moderna.html,411,57,text/html
https://www.nytimes.com/2021/01/24/us/west-virginia-vaccine.html,511,84,text/html
https://www.nytimes.com/2021/05/04/us/biden-covid-vaccine-strategy.html,429,76,text/html
https://www.nytimes.com/2021/04/23/health/johnson-covid-vaccine-blood-clots.html,427,69,text/html
https://www.nytimes.com/2021/07/31/us/virus-unvaccinated-americans.html,721,89,text/html
https://www.nytimes.com/2021/08/20/nyregion/climate-inequality-nyc.html?searchResultPosition=2,416,66,text/html
https://www.nytimes.com/2021/07/02/climate/trees-cities-heat-waves.html?searchResultPosition=12,487,65,text/html
https://www.nytimes.com/2019/04/08/opinion/nfl-nashville-cherry-trees.html?searchResultPosition=1,352,55,text/html
https://www.nytimes.com/by/margaret-renkl,284,58,text/html
https://www.nytimes.com/2019/05/07/us/politics/cyber-command-russian-interference.html,301,45,text/html
https://www.nytimes.com/2021/08/31/opinion/ransomware-bitcoin-cybersecurity.html,306,54,text/html
https://www.nytimes.com/2021/06/16/world/europe/biden-putin-geneva-meeting.html,528,64,text/html
https://www.nytimes.com/2021/07/31/opinion/sunday/russia-ransomware-hacking.html,387,62,text/html
https://www.nytimes.com/2021/07/01/us/politics/biden-putin-russia-hacking.html,424,62,text/html
https://www.nytimes.com/2021/06/09/technology/bitcoin-untraceable-pipeline-ransomware.html,477,59,text/html
https://www.nytimes.com/2021/05/08/us/politics/cyberattack-colonial-pipeline.html,451,62,text/html
https://www.nytimes.com/2018/11/28/us/politics/atlanta-cyberattack-iran.html,324,46,text/html
https://www.nytimes.com/2021/04/27/us/dc-police-hack.html,350,45,text/html
https://www.nytimes.com/2021/07/02/technology/cyberattack-businesses-ransom.html,328,51,text/html
https://www.nytimes.com/2021/05/09/business/energy-environment/colonial-pipeline-shutdown-gasoline.html,332,48,text/html
https://www.nytimes.com/2021/07/06/technology/kaseya-cyberattack-ransomware-revil.html,384,53,text/html
